branch_id_str;jobs;lag_max_rss_g1_w1;lag_max_rss_global_w5;localJobs;target_cnt;target_has_dist;ts_dayofyear;ts_dow;ts_hour;ts_month;ts_weekofyear;ts_year;bp_arch_linuxaarch64;bp_arch_linuxx86_64;bp_compiler_clang19;bp_compiler_clang19_asan;bp_compiler_clang_asan;bp_compiler_clang_llvmcov;bp_compiler_gcc;bp_compiler_gcc11;bp_compiler_gcc13;bp_compiler_gcc7;bp_compiler_gcc9;bp_compiler_gcc9_syntaxonly;bp_compiler_gcc_futurewarnings;bp_compiler_gcc_syntaxonly;bp_compiler_gcc_ubsan_trap;bp_compiler_unknown;bp_opt_debug_mold;bp_opt_nobasis;bp_opt_optimized;bp_opt_optimized_CommonCryptoValidation;bp_opt_optimized_LCM_development;bp_opt_optimized_mold;bp_opt_optimized_sync_guard;bp_opt_optimized_tsan;bp_opt_optimized_valgrind;bp_opt_optimized_with_dbgsymbols;bp_opt_release;bp_opt_release_stripped_for_hde;bp_opt_release_stripped_for_hde_LCM_development;bp_opt_unknown;component_component_1;location_location_1;location_location_2;location_location_3;makeType_opt;makeType_rel;time;max_rss_gb_true;max_rss_class_true
13;500;138472558592.0;40027799552.0;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 22:26:10.578;126.66838836669922;2
33;1000;140818100224.0;62686877286.4;28;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;2025-04-28 22:26:26.888;105.72282791137695;1
13;500;163258851328.0;80610326937.6;36;2;1;118;0;22;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:27:50.988;59.24810791015625;1
259;500;79708385280.0;88893253222.4;36;1;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 22:30:27.511;106.24721145629883;1
136;500;63617171456.0;97873967513.6;36;2;1;118;0;22;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:30:28.701;123.48517990112305;2
125;500;22713757696.0;111963723366.4;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 22:30:49.886;67.37988662719727;1
123;500;62142423040.0;99231614566.4;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:30:51.273;37.64767074584961;0
125;500;77622681600.0;84612585881.6;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 22:32:28.890;53.69792175292969;0
94;500;40423878656.0;83420692480.0;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:32:49.925;23.675846099853516;0
122;500;104830373888.0;65688626790.4;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 22:35:08.499;96.6038932800293;1
126;500;57657704448.0;59915914444.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 22:35:52.923;48.56095886230469;0
133;500;25421746176.0;55874580480.0;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:36:46.240;27.22223663330078;0
229;1000;29229654016.0;53635735552.0;28;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 22:36:54.775;35.1012077331543;0
124;500;10777939968.0;49642121625.6;36;2;0;118;0;22;4;18;2025;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:37:29.746;33.621246337890625;0
140;500;37689634816.0;51777880064.0;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:37:48.939;33.53937911987305;0
82;500;36012634112.0;38234878771.2;36;3;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:38:34.080;28.023780822753906;0
126;500;69178503168.0;33824553369.6;36;2;1;118;0;22;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 22:38:52.485;47.50946807861328;0
13;2000;106701934592.0;38181203148.8;60;1;0;118;0;22;4;18;2025;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 22:40:26.127;92.8330307006836;1
203;500;8213307392.0;50579017728.0;36;2;0;118;0;22;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;True;False;2025-04-28 22:41:46.580;19.83649444580078;0
126;500;72348602368.0;47618764800.0;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 22:44:04.756;13.617298126220703;0
126;500;52141932544.0;43340530483.2;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 22:46:45.431;30.806652069091797;0
125;500;51012902912.0;43938147532.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 22:46:55.543;55.37889099121094;0
13;500;30090305536.0;45628093235.2;26;1;0;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 22:47:56.528;36.78562545776367;0
94;500;102181249024.0;33592004608.0;36;2;1;118;0;22;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;2025-04-28 22:47:58.645;44.75190734863281;0
13;500;103727640576.0;38942548787.2;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 22:48:33.670;94.36156463623047;1
13;500;67139649536.0;56282247987.2;36;2;1;118;0;22;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;True;2025-04-28 22:49:20.246;107.65679168701172;1
259;500;75808452608.0;72785689804.8;36;1;1;118;0;22;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;2025-04-28 22:51:28.993;46.60255813598633;0
259;500;50039115776.0;70900986675.2;36;1;1;118;0;22;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;2025-04-28 22:51:29.546;48.81797409057617;0
125;500;14621462528.0;73484913868.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 22:52:52.410;30.369888305664062;0
125;500;33078390784.0;70396398796.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 22:54:30.678;40.0565185546875;0
125;500;114082074624.0;58734478950.4;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 22:55:01.900;94.80062103271484;1
13;500;101319958528.0;55973637324.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 22:55:22.165;70.34628295898438;1
13;500;132591202304.0;61072563404.8;36;2;1;118;0;22;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 22:55:22.478;137.96607208251953;2
13;500;39498264576.0;80216971673.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:00:35.038;32.250038146972656;0
13;500;94336643072.0;80620730777.6;26;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 23:02:06.013;92.5565299987793;1
126;500;59462631424.0;91895022387.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:04:09.876;18.912185668945312;0
13;500;136009146368.0;75598104985.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 23:04:17.853;68.39810562133789;1
258;1000;34628214784.0;75179737088.0;28;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 23:04:58.463;41.22601318359375;0
260;1000;44266094592.0;54404967628.8;28;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 23:05:12.047;83.24292373657227;1
62;500;75533746176.0;65355606425.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 23:06:00.915;86.25497055053711;1
125;500;101791391744.0;64002356838.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:06:38.806;114.32254028320312;1
287;500;32609419264.0;84491574476.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:08:45.924;14.770442962646484;0
251;500;15859642368.0;72975121612.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:08:50.555;9.684066772460938;0
243;500;10398187520.0;66201540198.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:09:52.603;8.465911865234375;0
162;500;9090203648.0;50143299174.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:09:52.742;27.20494842529297;0
27;500;89381408768.0;37462403481.6;36;1;0;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:10:13.507;78.20466613769531;1
13;500;123983659008.0;29706149068.8;36;2;1;118;0;23;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2025-04-28 23:11:20.376;118.63183212280273;2
13;500;115595599872.0;52010212556.8;36;2;1;118;0;23;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;True;2025-04-28 23:11:21.071;64.38862609863281;1
43;500;122752892928.0;63757927219.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:11:33.435;13.380603790283203;0
137;500;42015621120.0;64813349273.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:11:43.556;14.63399887084961;0
13;500;83971620864.0;62113758412.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:11:44.329;33.036834716796875;0
231;500;29211090944.0;52414040473.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:11:45.571;11.11895751953125;0
13;500;48051994624.0;29325826457.6;36;2;1;118;0;23;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;2025-04-28 23:11:50.866;50.50770950317383;0
257;500;11938889728.0;26344922316.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:12:05.292;22.77654266357422;0
121;500;24456126464.0;28362684825.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:12:13.779;11.543212890625;0
181;500;148139941888.0;27698943590.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:12:19.582;68.82108688354492;1
134;500;12394430464.0;35383553228.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:12:30.431;19.682788848876953;0
43;500;21134233600.0;37222622003.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:12:30.808;9.34450912475586;0
0;500;18792988672.0;28382892032.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:13:14.673;18.805133819580078;0
22;500;14367313920.0;27530038476.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:13:21.375;32.48502731323242;0
43;500;43010359296.0;32027258880.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 23:13:25.423;15.463394165039062;0
121;500;20306804736.0;20568781619.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:14:01.432;15.659210205078125;0
15;500;28740673536.0;19704724684.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:14:06.146;17.708946228027344;0
81;500;35473031168.0;21500973875.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:15:16.619;32.72503662109375;0
304;500;10033590272.0;24490250240.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:15:33.730;21.707305908203125;0
89;500;20191858688.0;22175752192.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:15:53.021;18.192466735839844;0
22;500;23308042240.0;22761816064.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:16:41.200;32.854270935058594;0
288;500;35277004800.0;26454427238.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:17:32.530;30.82415771484375;0
52;500;33097187328.0;29270897459.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:17:33.587;19.545032501220703;0
135;500;15713136640.0;26440513126.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:18:20.963;41.28157043457031;0
143;500;20986318848.0;30644054425.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:18:29.167;28.482345581054688;0
381;500;30582685696.0;32853789081.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:18:32.479;17.110698699951172;0
163;500;19534012416.0;29472882688.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:19:20.215;13.443836212158203;0
289;500;44325748736.0;25740487065.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:19:49.743;44.34130859375;0
89;500;19014836224.0;31065446809.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:19:55.998;58.779808044433594;1
332;500;18372472832.0;34823164723.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:19:58.905;31.283042907714844;0
331;500;33589911552.0;35424609894.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:19:59.100;30.34143829345703;0
52;500;16603693056.0;38265889587.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 23:20:06.881;25.717227935791016;0
114;500;32578871296.0;40901580390.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:20:09.586;29.091930389404297;0
373;500;47611117568.0;37626801356.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:20:10.990;31.55683135986328;0
138;500;31237222400.0;31780711628.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:20:13.101;30.45587921142578;0
101;500;83744681984.0;31603079577.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:20:18.418;94.29524612426758;1
247;500;32701751296.0;45337055232.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:20:43.490;26.56509017944336;0
131;500;35138240512.0;45519132262.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:20:43.982;38.086029052734375;0
143;500;34880532480.0;47450600243.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 23:21:13.655;94.23683166503906;1
131;500;40894562304.0;60911027814.4;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 23:21:37.102;29.040050506591797;0
13;500;31181516800.0;60606980915.2;26;1;0;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 23:21:43.087;56.12953186035156;0
67;500;28524048384.0;52410956185.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:21:51.543;31.92303466796875;0
332;500;16813948928.0;53561566003.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:22:16.373;69.51235961914062;1
89;500;14435209216.0;60310319104.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:22:45.568;17.575756072998047;0
385;500;34277097472.0;43847478476.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:22:45.702;20.477031707763672;0
125;500;21987045376.0;42008584192.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:22:47.781;33.15793991088867;0
247;500;27613663232.0;37075472384.0;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 23:22:58.041;47.10234832763672;0
84;500;35603066880.0;40335205171.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:19.546;28.332813262939453;0
239;1000;60268625920.0;31491964928.0;28;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 23:23:20.005;41.416587829589844;0
126;500;30422126592.0;36611744563.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:25.307;22.31911849975586;0
3;500;23964971008.0;37007329689.6;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:27.295;16.073307037353516;0
400;500;17258582016.0;33338432716.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:40.171;32.27233123779297;0
65;500;34652151808.0;30153710796.8;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:45.677;26.076007843017578;0
57;500;33883889664.0;29669065523.2;36;2;1;118;0;23;4;18;2025;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 23:23:46.028;26.781692504882812;0
